nexrm_propertyid,createdon,createdby,modifiedon,modifiedby,createdbyname,createdbyyominame,modifiedbyname,modifiedbyyominame,organizationid,organizationidname,statecode,statecodename,statuscode,statuscodename,timezoneruleversionnumber,utcconversiontimezonecode,nexrm_name,nexrm_address1,nexrm_city,nexrm_state,nexrm_zip,wcp_propertytypeid,wcp_propertytypeidname,wcp_bedroomsprop,wcp_sqftprop,wcp_county,wcp_countyname,nexrm_fulladdress,nexrm_latitude,nexrm_longitude,nexrm_validatedaddress,nexrm_countyfipscode,nexrm_validatedaddresson,wcp_bathroomsprop
bf004097-8c6b-ed11-9561-000d3a373543,2022-11-24 00:11:59+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:11:59+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002836,4008 Norfolk Ave,Baltimore,MD - Maryland,21216.0,858555779.0,Single Family,6.0,1536.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,4008 NORFOLK AVE BALTIMORE MD 21216,39.32,-76.69,4008 Norfolk Ave Baltimore MD 21216-1241,24510.0,2022-11-24 00:11:59+00,6.0
0a014097-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:00+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:00+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002854,6718 Clinglog St,Capitol Heights,MD - Maryland,20743.0,858555779.0,Single Family,2.0,1008.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,6718 CLINGLOG ST CAPITOL HEIGHTS MD 20743,38.9,-76.89,6718 Clinglog St Capitol Heights MD 20743-2518,24033.0,2022-11-24 00:12:00+00,2.0
11014097-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:00+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:00+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002857,13129 Bellamy Brothers Blvd,Dade City,FL - Florida,33525.0,858555779.0,Single Family,5.0,2448.0,,,13129 BELLAMY BROTHERS BLVD DADE CITY FL 33525,28.35,-82.36,13129 Bellamy Brothers Blvd Dade City FL 33525-7937,12101.0,2022-11-24 00:12:00+00,
1c014097-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:00+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:00+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002859,2910 Belmont Ave,Baltimore,MD - Maryland,21216.0,858555779.0,Single Family,3.0,1176.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,2910 BELMONT AVE BALTIMORE MD 21216,39.3,-76.67,2910 Belmont Ave Baltimore MD 21216-3917,24510.0,2022-11-24 00:12:00+00,1.0
e9ad3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:00+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002866,3317 Saint Ambrose Ave,Baltimore,MD - Maryland,21215.0,858555779.0,Single Family,3.0,,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,3317 SAINT AMBROSE AVE BALTIMORE MD 21215,39.34,-76.67,3317 Saint Ambrose Ave Baltimore MD 21215-6310,24510.0,2022-11-24 00:12:01+00,1.0
31ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002879,2421 Darrow St,Silver Spring,MD - Maryland,20902.0,858555779.0,Single Family,2.0,1599.0,976f9450-cff5-e411-80ee-c4346bac3970,Montgomery - MD,2421 DARROW ST SILVER SPRING MD 20902,39.02,-77.05,2421 Darrow St Silver Spring MD 20902-4918,24031.0,2022-11-24 00:12:01+00,1.0
36ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,,,PROP-002881,,,,,858555779.0,Single Family,,,,,,,,111 Mine Road Hackettstown NJ 07840,,,
48ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,,,PROP-002884,,,,,858555779.0,Single Family,4.0,,,,,,,1428 W St SE Washington DC,,,1.0
62ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002888,1600 Danton Ln,Bowie,MD - Maryland,20721.0,858555779.0,Single Family,4.0,2364.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,1600 DANTON LN BOWIE MD 20721,38.91,-76.75,1600 Danton Ln Bowie MD 20721-3225,24033.0,2022-11-24 00:12:02+00,2.1
64ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002889,,,,,976560001.0,Commercial,,,,,,38.96,-77.01,67 Kennedy St NW # 71 Washington DC 20011-5201,,2020-04-14 14:26:51+00,
75ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002890,1230 Trinidad Ave NE,Washington,DC - District of Columbia,20002.0,858555779.0,Single Family,3.0,1444.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,1230 TRINIDAD AVE NE WASHINGTON DC 20002,38.9,-76.99,1230 Trinidad Ave NE Washington DC 20002-3814,11001.0,2022-11-24 00:12:02+00,1.0
a0ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002893,,,,,858555779.0,Single Family,3.0,,,,,39.16,-76.62,302 Maryland Ave NE Glen Burnie MD 21060-6852,,2020-02-14 17:36:25+00,1.0
b7ae3a9d-8c6b-ed11-9561-000d3a373543,2022-11-24 00:12:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:12:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002894,1724 H St NE,Washington,DC - District of Columbia,20002.0,976560000.0,Multi Family,2.0,1152.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,1724 H ST NE WASHINGTON DC 20002,38.9,-76.98,1724 H St NE Washington DC 20002-6921,11001.0,2022-11-24 00:12:03+00,2.0
a7bcdcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002902,,,,,858555779.0,Single Family,3.0,,,,,38.55,-76.98,100 Pender Dr La Plata MD 20646-4270,,2020-07-30 21:12:21+00,1.0
a8bcdcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002906,14210 Chepstow Rd,Midlothian,VA - Virginia,23113.0,858555779.0,Single Family,4.0,3212.0,3f709450-cff5-e411-80ee-c4346bac3970,Chesterfield - VA,14210 CHEPSTOW RD MIDLOTHIAN VA 23113,37.52,-77.66,14210 Chepstow Rd Midlothian VA 23113-4169,51041.0,2022-11-24 00:43:01+00,2.1
a9bcdcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002907,3811 Rokeby Rd,Baltimore,MD - Maryland,21229.0,858555779.0,Single Family,3.0,1110.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,3811 ROKEBY RD BALTIMORE MD 21229,39.3,-76.68,3811 Rokeby Rd Baltimore MD 21229-1936,24510.0,2022-11-24 00:43:01+00,1.0
b8bcdcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002924,1708 Evarts St NE,Washington,DC - District of Columbia,20018.0,858555779.0,Single Family,2.0,1193.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,1708 EVARTS ST NE WASHINGTON DC 20018,38.92,-76.98,1708 Evarts St NE Washington DC 20018-2030,11001.0,2022-11-24 00:43:02+00,1.0
d0bcdcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:01+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002946,3141 24th St NE,Washington,DC - District of Columbia,20018.0,858555779.0,Single Family,4.0,1942.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,3141 24TH ST NE WASHINGTON DC 20018,38.93,-76.97,3141 24th St NE Washington DC 20018-2503,11001.0,2022-11-24 00:43:02+00,4.0
0bbddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002956,3415 Eads St NE,Washington,DC - District of Columbia,20019.0,858555779.0,Single Family,3.0,832.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,3415 EADS ST NE WASHINGTON DC 20019,38.9,-76.96,3415 Eads St NE Washington DC 20019-1428,11001.0,2022-11-24 00:43:02+00,1.0
21bddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002971,11409 Falls Rd,Potomac,MD - Maryland,20854.0,858555779.0,Single Family,,6464.0,976f9450-cff5-e411-80ee-c4346bac3970,Montgomery - MD,11409 FALLS RD POTOMAC MD 20854,39.04,-77.19,11409 Falls Rd Potomac MD 20854-2248,24031.0,2022-11-24 00:43:03+00,8.0
31bddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002987,6 Homeland Ave,Middle River,MD - Maryland,21220.0,858555779.0,Single Family,1.0,1200.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,6 HOMELAND AVE MIDDLE RIVER MD 21220,39.33,-76.44,6 Homeland Ave Middle River MD 21220-4714,24005.0,2022-11-24 00:43:03+00,3.0
33bddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:02+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-002990,,,,,858555779.0,Single Family,2.0,,,,,39.35,-76.61,350 Homeland Southway Baltimore MD 21212-4100,,2020-09-02 09:06:12+00,2.1
64bddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003004,903 Ramsay St,Baltimore,MD - Maryland,21223.0,858555779.0,Single Family,2.0,728.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,903 RAMSAY ST BALTIMORE MD 21223,39.28,-76.63,903 Ramsay St Baltimore MD 21223-3624,24510.0,2022-11-24 00:43:03+00,1.0
7abddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003010,2207 Foxhall Rd NW,Washington,DC - District of Columbia,20007.0,858555779.0,Single Family,3.0,1680.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,2207 FOXHALL RD NW WASHINGTON DC 20007,38.92,-77.09,2207 Foxhall Rd NW Washington DC 20007-1145,11001.0,2022-11-24 00:43:03+00,1.0
89bddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:03+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:04+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003020,8709 Chestnut Ave,Bowie,MD - Maryland,20720.0,858555779.0,Single Family,3.0,2048.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,8709 CHESTNUT AVE BOWIE MD 20720,39.01,-76.78,8709 Chestnut Ave Bowie MD 20720-3672,24033.0,2022-11-24 00:43:04+00,3.1
adbddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:04+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:04+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003042,5340 Holmes Run Pkwy,Alexandria,VA - Virginia,22304.0,858555779.0,Single Family,2.0,,,,5340 HOLMES RUN PKWY ALEXANDRIA VA 22304,38.82,-77.12,5340 Holmes Run Pkwy Alexandria VA 22304-2835,51510.0,2022-11-24 00:43:04+00,2.0
c4bddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:04+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:04+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003056,1246 Patriot Ln,Bowie,MD - Maryland,20716.0,858555779.0,Single Family,3.0,1120.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,1246 PATRIOT LN BOWIE MD 20716,38.91,-76.72,1246 Patriot Ln Bowie MD 20716-1877,24033.0,2022-11-24 00:43:04+00,1.0
d1bddcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:04+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:04+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003060,790 Lazy River Rd,Lusby,MD - Maryland,20657.0,858555779.0,Single Family,2.0,1473.0,b16f9450-cff5-e411-80ee-c4346bac3970,Calvert - MD,790 LAZY RIVER RD LUSBY MD 20657,38.36,-76.41,790 Lazy River Rd Lusby MD 20657-4854,24009.0,2022-11-24 00:43:04+00,1.0
0dbedcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003080,1225 Girard St NW,Washington,DC - District of Columbia,20009.0,858555779.0,Single Family,6.0,2466.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,1225 GIRARD ST NW WASHINGTON DC 20009,38.93,-77.03,1225 Girard St NW Washington DC 20009-5325,11001.0,2022-11-24 00:43:05+00,3.0
17bedcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003093,3120 Cedarhurst Rd,Baltimore,MD - Maryland,21214.0,858555779.0,Single Family,3.0,1440.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,3120 CEDARHURST RD BALTIMORE MD 21214,39.34,-76.57,3120 Cedarhurst Rd Baltimore MD 21214-3235,24510.0,2022-11-24 00:43:05+00,2.5
26bedcee-906b-ed11-9561-000d3a373543,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003102,6004 Clay St NE,Washington,DC - District of Columbia,20019.0,858555779.0,Single Family,3.0,624.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,6004 CLAY ST NE WASHINGTON DC 20019,38.89,-76.91,6004 Clay St NE Washington DC 20019-7901,11001.0,2022-11-24 00:43:05+00,3.0
540ad5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:05+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003111,3020 Maplewood Ave,Richmond,VA - Virginia,23221.0,858555779.0,Single Family,3.0,1520.0,37709450-cff5-e411-80ee-c4346bac3970,Richmond City - VA ,3020 MAPLEWOOD AVE RICHMOND VA 23221,37.55,-77.48,3020 Maplewood Ave Richmond VA 23221-3508,51760.0,2022-11-24 00:43:05+00,2.0
930ad5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:06+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:06+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003136,4148 Apple Leaf Way # 4,Suitland,MD - Maryland,20746.0,858555777.0,Condo,3.0,1327.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,4148 APPLE LEAF WAY # 4 SUITLAND MD 20746,38.83,-76.94,4148 Apple Leaf Way # 4 Suitland MD 20746-3074,24033.0,2022-11-24 00:43:06+00,2.5
9e0ad5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:06+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:06+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,,,PROP-003145,,,,,858555780.0,Land,,,,,1143 16TH ST NE WASHINGTON DC 20002,,,1143 16TH ST NE WASHINGTON DC 20002,,,
bc0ad5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:06+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:07+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003161,7550 8th St NW,Washington,DC - District of Columbia,20012.0,858555779.0,Single Family,3.0,1088.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,7550 8TH ST NW WASHINGTON DC 20012,38.98,-77.02,7550 8th St NW Washington DC 20012-1814,11001.0,2022-11-24 00:43:07+00,1.5
c80ad5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:06+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:07+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003170,431 Kennedy St NW,Washington,DC - District of Columbia,20011.0,,,3.0,2584.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,431 KENNEDY ST NW WASHINGTON DC 20011,38.96,-77.02,431 Kennedy St NW Washington DC 20011-6527,11001.0,2022-11-24 00:43:07+00,2.0
e30ad5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:07+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:07+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003187,2106 Wentworth Dr,Bel Air,MD - Maryland,21015.0,858555779.0,Single Family,3.0,1607.0,916f9450-cff5-e411-80ee-c4346bac3970,Harford - MD,2106 WENTWORTH DR BEL AIR MD 21015,39.57,-76.32,2106 Wentworth Dr Bel Air MD 21015-1424,24025.0,2022-11-24 00:43:07+00,1.5
140bd5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:07+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:08+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003201,114 Quincy Pl NE,Washington,DC - District of Columbia,20002.0,754300001.0,Duplex,5.0,2760.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,114 QUINCY PL NE WASHINGTON DC 20002,38.91,-77.01,114 Quincy Pl NE Washington DC 20002-2145,11001.0,2022-11-24 00:43:08+00,4.1
200bd5f4-906b-ed11-9561-000d3a373543,2022-11-24 00:43:08+00,3cc30e11-627f-eb11-a812-000d3a31bb73,2022-11-24 00:43:08+00,3cc30e11-627f-eb11-a812-000d3a31bb73,Proveo API,Proveo API,Proveo API,Proveo API,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,10.0,PROP-003210,16001 Alderwood Ln,Bowie,MD - Maryland,20716.0,858555779.0,Single Family,3.0,1849.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,16001 ALDERWOOD LN BOWIE MD 20716,38.92,-76.73,16001 Alderwood Ln Bowie MD 20716-1504,24033.0,2022-11-24 00:43:08+00,2.0
